family,binomial,common_name,diet_study_yn,diet_study,cleaner_score,nocturnal_score,habitat_score,water column_position score,body_length_score,ratio_score,cum_vulnerab_score
Labridae,Scarus guacamaia,Rainbow Parrotfish,no,0,1,0,1,1,0,1,4
Labridae,Scarus iseri,Striped Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Scarus taeniopterus,Princess Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Scarus vetula,Queen Parrotfish,yes,1,1,0,1,1,0,1,4
Centrolophidae,Schedophilus ovalis,"Imperial Blackfish, Oval Driftfish",no,0,1,0,1,1,0,1,4
Serranidae,Schultzea beta,School Bass,yes,1,1,0,1,1,1,1,5
Ariidae,Sciades couma,Couma Sea catfish,no,0,1,0,0,1,0,1,3
Ariidae,Sciades herzbergii,Pemecou Sea Catfish,no,0,1,0,0,1,0,1,3
Ariidae,Sciades parkeri,Gillbacker Sea Catfish,no,0,1,0,0,1,0,1,3
Ariidae,Sciades passany,Passany Sea Catfish,no,0,1,0,0,1,0,1,3
Ariidae,Sciades proops,Crucifix Sea Catfish,no,0,1,0,0,1,0,1,3
Sciaenidae,Sciaenops ocellatus,Red Drum,no,0,1,0,0,1,0,1,3
Scombridae,Scomberomorus brasiliensis,Sierra Spanish Mackerel,no,0,1,0,1,1,0,1,4
Scombridae,Scomberomorus cavalla,King Mackerel,no,0,1,0,1,1,0,1,4
Scombridae,Scomberomorus maculatus,Atlantic Spanish Mackerel,no,0,1,0,1,1,0,1,4
Scombridae,Scomberomorus regalis,Cero,no,0,1,0,1,1,0,1,4
Scombropidae,Scombrops oculatus,Atlantic Scombrops,no,0,1,0,1,1,0,1,4
Notosudidae,Scopelosaurus argenteus,Waryfish,no,0,1,0,0,1,0,1,3
Scorpaenidae,Scorpaena agassizii,Longfin Scorpionfish,no,0,1,0,1,1,0,1,4
Scorpaenidae,Scorpaena albifimbria,Coral Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena bergii,Goosehead Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena brachyptera,Shortfin Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena brasiliensis,Barbfish,yes,1,1,0,1,1,0,1,4
Scorpaenidae,Scorpaena calcarata,Smoothhead Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena dispar,Hunchback Scorpionfish,no,0,1,0,1,1,0,1,4
Scorpaenidae,Scorpaena elachys,Dwarf Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena grandicornis,Plumed Scorpionfish,no,0,1,0,1,1,0,1,4
Scorpaenidae,Scorpaena inermis,Mushroom Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena isthmensis,Smoothcheek Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaena plumieri,Spotted Scorpionfish,yes,1,1,0,1,1,0,1,4
Scorpaenidae,Scorpaenodes barrybrowni,Stellate Scorpionfish,no,0,1,0,1,1,1,1,5
Scorpaenidae,Scorpaenodes caribbaeus,Reef Scorpionfish,yes,1,1,0,1,1,1,1,5
Scorpaenidae,Scorpaenodes tredecimspinosus,Deepreef Scorpionfish,no,0,1,0,1,1,1,1,5
Carangidae,Selar crumenophthalmus,"Bigeye Scad, Purse-eyed Scad",yes,1,1,0,1,1,0,1,4
Carangidae,Selene brownii,"Caribbean Moonfish, Full Moonfish",no,0,1,0,0,1,0,0,2
Carangidae,Selene setapinnis,Atlantic Moonfish,no,0,1,0,0,1,0,0,2
Carangidae,Selene vomer,Atlantic Lookdown,no,0,1,0,1,1,0,0,3
Carangidae,Seriola dumerili,Greater Amberjack,no,0,1,0,1,1,0,1,4
Carangidae,Seriola fasciata,Lesser Amberjack,no,0,1,0,1,1,0,1,4
Carangidae,Seriola rivoliana,Almaco Jack,no,0,1,0,1,1,0,1,4
Carangidae,Seriola zonata,Banded Rudderfish,no,0,1,0,1,1,0,1,4
Serranidae,Serraniculus pumilio,Pygmy Seabass,no,0,1,0,1,1,1,1,5
Serranidae,Serranus annularis,Orangeback Bass,no,0,1,0,1,1,1,1,5
Serranidae,Serranus atrobranchus,Blackear Bass,no,0,1,0,0,1,0,1,3
Serranidae,Serranus baldwini,Lantern Bass,yes,1,1,0,1,1,1,1,5
Serranidae,Serranus chionaraia,Snow Bass,no,0,1,0,1,1,1,1,5
Serranidae,Serranus flaviventris,Twinspot Bass,yes,1,1,0,1,1,1,1,5
Serranidae,Serranus luciopercanus,Crosshatch Bass,no,0,1,0,1,1,1,1,5
Serranidae,Serranus maytagi,Pallid Bass,no,0,1,0,0,1,1,1,4
Serranidae,Serranus notospilus,Saddle Bass,no,0,1,0,1,1,1,1,5
Serranidae,Serranus phoebe,Tattler Bass,yes,1,1,0,1,1,0,1,4
Serranidae,Serranus subligarius,Belted Sandbass,yes,1,1,0,1,1,1,1,5
Serranidae,Serranus tabacarius,Tobaccofish,yes,1,1,0,1,1,0,1,4
Serranidae,Serranus tigrinus,Harlequin Bass,yes,1,1,0,1,1,1,1,5
Serranidae,Serranus tortugarum,Chalk Bass,no,0,1,0,1,1,1,1,5
Setarchidae,Setarches guentheri,Deepwater Scorpionfish,no,0,1,0,0,1,0,1,3
Gobiidae,Sicydium plumieri,Titi,no,0,1,0,0,1,1,1,4
Gobiidae,Sicydium punctatum,Spotted Algae-eating Goby,no,0,1,0,0,1,1,1,4
Carapidae,Snyderidia canina,,no,0,1,0,0,1,0,1,3
Labridae,Sparisoma atomarium,Greenblotch Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Sparisoma aurofrenatum,Redband Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Sparisoma chrysopterum,Redtail Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Sparisoma frondosum,Agassiz's Parrotfish,no,0,1,0,1,1,0,1,4
Labridae,Sparisoma griseorubrum,Grey Parrotfish,no,0,1,0,1,1,0,0,3
Labridae,Sparisoma radians,Bucktooth Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Sparisoma rubripinne,Yellowtail Parrotfish,yes,1,1,0,1,1,0,1,4
Labridae,Sparisoma viride,Stoplight Parrotfish,yes,1,1,0,1,1,0,1,4
Tetraodontidae,Sphoeroides dorsalis,Marbled Puffer,no,0,1,0,0,1,0,1,3
Tetraodontidae,Sphoeroides georgemilleri,Plaincheek Puffer,no,0,1,0,0,1,1,1,4
Tetraodontidae,Sphoeroides greeleyi,Green Puffer,no,0,1,0,0,1,0,1,3
Tetraodontidae,Sphoeroides maculatus,Northern Puffer,no,0,1,0,0,1,0,1,3
Tetraodontidae,Sphoeroides nephelus,Southern Puffer,no,0,1,0,1,1,0,1,4
Tetraodontidae,Sphoeroides pachygaster,Blunthead Puffer,no,0,1,0,1,1,0,1,4
Tetraodontidae,Sphoeroides parvus,Least Puffer,no,0,1,0,0,1,1,1,4
Tetraodontidae,Sphoeroides spengleri,Bandtail Puffer,yes,1,1,0,1,1,1,1,5
Tetraodontidae,Sphoeroides testudineus,Checkered Puffer,no,0,1,0,0,1,0,1,3
Tetraodontidae,Sphoeroides tyleri,Bearded Puffer,no,0,1,0,0,1,1,1,4
Tetraodontidae,Sphoeroides yergeri,Speckled Puffer,no,0,1,0,0,1,1,1,4
Sphyraenidae,Sphyraena barracuda,Great Barracuda,no,0,1,0,1,1,0,1,4
Sphyraenidae,Sphyraena borealis,Sennet,no,0,1,0,1,1,0,1,4
Sphyraenidae,Sphyraena guachancho,Guachanche barracuda,no,0,1,0,0,1,0,1,3
Labrisomidae,Starksia atlantica,Smootheye Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia culebrae,Culebra Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia elongata,Elongate Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia fasciata,Blackbar Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia greenfieldi,Greenfield's Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia guttata,Spotted Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia hassi,Ringed Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia langi,Lang's Blenny,yes,1,1,0,1,1,1,1,5
Labrisomidae,Starksia lepicoelia,Blackcheek Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia leucovitta,White Saddle Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia melasma,Black-spot Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia nanodes,Dwarf Blenny,yes,1,1,0,1,1,1,1,5
Labrisomidae,Starksia occidentalis,Occidental Blenny,yes,1,1,0,1,1,1,1,5
Labrisomidae,Starksia ocellata,Checkered Blenny,yes,1,1,0,1,1,1,1,5
Labrisomidae,Starksia rava,Tawny Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia robertsoni,Robertson's Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia sangreyae,Sangrey's Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia sella,Darksaddle Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia sluiteri,"Chessboard Blenny, Spotted Blenny",no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia smithvanizi,Brokenbar Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia splendens,Splendid Shy Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia springeri,Springer's Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia starcki,Key Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia variabilis,Variable Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia weigti,Weigt's Blenny,no,0,1,0,1,1,1,1,5
Labrisomidae,Starksia williamsi,Williams' Blenny,yes,1,1,0,1,1,1,1,5
Labrisomidae,Starksia y-lineata,Forked-bar Blenny,no,0,1,0,1,1,1,1,5
Chaenopsidae,Stathmonotus gymnodermis,Naked Blenny,no,0,1,0,1,1,1,1,5
Chaenopsidae,Stathmonotus hemphillii,Blackbelly Blenny,no,0,1,0,1,1,1,1,5
Chaenopsidae,Stathmonotus stahli,Southern Eelgrass Blenny,no,0,1,0,1,1,1,1,5
Chaenopsidae,Stathmonotus tekla,Northern Eelgrass Blenny,no,0,1,0,1,1,1,1,5
Pomacentridae,Stegastes adustus,Dusky Damselfish,yes,1,1,0,1,1,1,0,4
Pomacentridae,Stegastes diencaeus,Longfin Damselfish,yes,1,1,0,1,1,1,0,4
Pomacentridae,Stegastes leucostictus,Beaugregory,yes,1,1,0,1,1,1,1,5
Pomacentridae,Stegastes otophorus,Freshwater Gregory,no,0,1,0,0,1,1,0,3
Pomacentridae,Stegastes partitus,Bicolor Damselfish,yes,1,1,0,1,1,1,1,5
Pomacentridae,Stegastes planifrons,Threespot Damselfish,yes,1,1,0,1,1,1,0,4
Pomacentridae,Stegastes xanthurus,Cocoa Damselfish,yes,1,1,0,1,1,1,1,5
Merlucciidae,Steindachneria argentea,Luminous Hake,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer chaoi,Chao Stardrum,no,0,1,0,0,1,1,1,4
Sciaenidae,Stellifer colonensis,Colon Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer griseus,Grey Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer lanceolatus,American Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer magoi,Mago Stardrum,no,0,1,0,0,1,1,1,4
Sciaenidae,Stellifer microps,Smalleye Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer naso,Naso Stardrum,no,0,1,0,0,1,1,1,4
Sciaenidae,Stellifer rastrifer,Rake Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer stellifer,Southern Stardrum,no,0,1,0,0,1,0,1,3
Sciaenidae,Stellifer venezuelae,Venezuelan Stardrum,no,0,1,0,0,1,0,1,3
Sparidae,Stenotomus caprinus,Longspine Porgy,no,0,1,0,0,1,0,0,2
Sparidae,Stenotomus chrysops,Scup,no,0,1,0,1,1,0,0,3
Monacanthidae,Stephanolepis hispidus,Planehead Filefish,yes,1,1,0,1,1,0,0,3
Monacanthidae,Stephanolepis setifer,Pygmy Filefish,yes,1,1,0,1,1,0,0,3
Belonidae,Strongylura marina,Atlantic Needlefish,no,0,1,0,0,1,0,1,3
Belonidae,Strongylura notata,Redfin Needlefish,no,0,1,0,0,1,0,1,3
Belonidae,Strongylura timucu,Timucu Needlefish,no,0,1,0,0,1,0,1,3
Bythitidae,Stygnobrotula latebricola,Black Brotula,no,0,1,1,1,1,1,1,6
Paralichthyidae,Syacium gunteri,Shoal Flounder,no,0,1,0,0,1,0,0,2
Paralichthyidae,Syacium micrurum,Channel Flounder,yes,1,1,0,0,1,0,0,2
Paralichthyidae,Syacium papillosum,Dusky Flounder,yes,1,1,0,1,1,0,0,3
Cynoglossidae,Symphurus arawak,Coral Reef Tonguefish,no,0,1,0,1,1,1,1,5
Cynoglossidae,Symphurus billykrietei,Chocolate-banded Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus caribbeanus,Caribbean Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus civitatium,Offshore Tonguefish,no,0,1,0,0,1,0,1,3
Cynoglossidae,Symphurus diomedeanus,Spottedfin Tonguefish,no,0,1,0,0,1,0,1,3
Cynoglossidae,Symphurus hernandezi,Hernandez's Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus marginatus,Margined Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus minor,Largescale Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus oculellus,Caribbean Small-eye Tonguefish,no,0,1,0,0,1,0,1,3
Cynoglossidae,Symphurus ommaspilus,Ocellated Tonguefish,no,0,1,0,1,1,1,1,5
Cynoglossidae,Symphurus parvus,Pygmy Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus pelicanus,Longtail Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus piger,Deepwater Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus plagiusa,Blackcheek Tonguefish,no,0,1,0,0,1,0,1,3
Cynoglossidae,Symphurus plagusia,Duskycheek Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus pusillus,Northern Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus rhytisma,Patchtail Tonguefish,no,0,1,0,1,1,1,1,5
Cynoglossidae,Symphurus stigmosus,Blotchfin Tonguefish,no,0,1,0,0,1,1,1,4
Cynoglossidae,Symphurus tessellatus,Tessellated Tonguefish,no,0,1,0,0,1,0,1,3
Cynoglossidae,Symphurus urospilus,Spottail Tonguefish,no,0,1,0,0,1,0,0,2
Symphysanodontidae,Symphysanodon berryi,Slope Bass,no,0,1,0,1,1,1,1,5
Symphysanodontidae,Symphysanodon octoactinus,Insular Bunquelovely,no,0,1,0,1,1,0,1,4
Acropomatidae,Synagrops bellus,Blackmouth Bass,no,0,1,1,1,1,0,1,5
Callionymidae,Synchiropus dagmarae,Dagmar's Dragonet,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus caribbaeus,Caribbean Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus dawsoni,Antillean Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus floridae,Dusky Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus fuscus,Northern Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus louisianae,Chain Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus makaxi,Yucatan Pipefish,no,0,1,0,0,1,1,1,4
Syngnathidae,Syngnathus scovelli,Gulf Pipefish,no,0,1,0,0,1,0,1,3
Syngnathidae,Syngnathus springeri,Bull Pipefish,no,0,1,0,0,1,0,1,3
Synodontidae,Synodus bondi,Sharpnose Lizardfish,no,0,1,0,0,1,0,1,3
Synodontidae,Synodus foetens,Inshore Lizardfish,no,0,1,0,1,1,0,1,4
Synodontidae,Synodus intermedius,Sand Diver,yes,1,1,0,1,1,0,1,4
Synodontidae,Synodus macrostigmus,Largespot Lizardfish,yes,1,1,0,0,1,0,1,3
Synodontidae,Synodus poeyi,Offshore Lizardfish,yes,1,1,0,1,1,0,1,4
Synodontidae,Synodus saurus,"Atlantic Lizardfish, Bluestripe Lizardfish",yes,1,1,0,0,1,0,1,3
Synodontidae,Synodus synodus,"Red Lizardfish, Redbarred Lizardfish",yes,1,1,0,1,1,0,1,4
Labridae,Thalassoma bifasciatum,Bluehead Wrasse,yes,1,1,0,1,1,0,1,4
Batrachoididae,Thalassophryne maculosa,Caño Toadfish,no,0,1,0,0,0,0,1,2
Batrachoididae,Thalassophryne megalops,Big-Eyed Toadfish,no,0,1,0,0,1,1,1,4
Batrachoididae,Thalassophryne nattereri,Copper-Joe Toadfish,no,0,1,0,0,1,1,1,4
Gobiidae,Tigrigobius dilepis,Orangesided Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius gemmatus,Frecklefin Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius harveyi,Cayman Greenbanded Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius macrodon,Tiger Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius multifasciatus,Greenbanded Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius pallens,Semi-scaled Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius panamensis,Panamanian Greenbanded Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius redimiculus,Ribbon Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius rubrigenis,Redcheek Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius saucrus,Leopard Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Tigrigobius zebrellus,Zebrette Goby,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon briggsi,Broadhead Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon clarkei,Coral Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon cryptus,Cryptic Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon fasciatus,Barred Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon lavettsmithi,Reticulate Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon leurodiscus,Smooth-suckered Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon reitzae,Reitz's Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon rhabdotus,Antillean Clingfish,no,0,1,0,1,1,1,1,5
Gobiesocidae,Tomicodon rupestris,Surge Clingfish,no,0,1,0,1,1,1,1,5
Synodontidae,Trachinocephalus myops,Bluntnose Lizardfish,no,0,1,0,1,1,0,1,4
Carangidae,Trachinotus carolinus,Florida Pompano,no,0,1,0,0,1,0,0,2
Carangidae,Trachinotus cayennensis,Cayenne Pompano,no,0,1,0,0,1,0,1,3
Carangidae,Trachinotus falcatus,Permit,no,0,1,0,1,1,0,0,3
Carangidae,Trachinotus goodei,Palometa Pompano,no,0,1,0,1,1,0,0,3
Carangidae,Trachurus lathami,Rough Scad,yes,1,1,0,0,1,0,1,3
Sebastidae,Trachyscorpia cristulata,Atlantic Thornyhead,no,0,1,0,1,1,0,1,4
Trichiuridae,Trichiurus lepturus,Cutlassfish,no,0,1,0,0,1,0,1,3
Bothidae,Trichopsetta caribbaea,Caribbean Flounder,no,0,1,0,0,1,0,0,2
Bothidae,Trichopsetta melasma,Spot-fin Sash Flounder,no,0,1,0,0,1,0,0,2
Bothidae,Trichopsetta orbisulcus,Furrowed Sash Flounder,no,0,1,0,0,1,0,0,2
Bothidae,Trichopsetta ventralis,Sash Flounder,no,0,1,0,0,1,0,0,2
Achiridae,Trinectes inscriptus,Scrawled Sole,no,0,1,0,0,1,0,0,2
Achiridae,Trinectes maculatus,Hogchoker,no,0,1,0,0,1,0,0,2
Achiridae,Trinectes microphthalmus,Smalleye Sole,no,0,1,0,0,1,1,0,3
Achiridae,Trinectes paulistanus,"Southern Hogchoker, Slipper Sole",no,0,1,0,0,1,0,0,2
Belonidae,Tylosurus crocodilus ssp. crocodilus,"Hound Needlefish, Houndfish",no,0,1,0,1,1,0,1,4
Sciaenidae,Umbrina broussonnetii,Striped Croaker,no,0,1,0,1,1,0,1,4
Sciaenidae,Umbrina coroides,Sand Drum,no,0,1,0,1,1,0,1,4
Sciaenidae,Umbrina milliae,Miller Drum,no,0,1,0,0,1,0,1,3
Mullidae,Upeneus parvus,Dwarf Goatfish,no,0,1,0,0,1,0,1,3
Congridae,Uroconger syringinus,Threadtail Conger Eel,no,0,1,0,0,1,0,1,3
Phycidae,Urophycis cirrata,Gulf Hake,no,0,1,0,0,1,0,1,3
Phycidae,Urophycis earllii,Carolina Hake,no,0,1,0,1,1,0,1,4
Phycidae,Urophycis floridana,Southern Hake,no,0,1,0,0,1,0,1,3
Phycidae,Urophycis regia,Spotted Hake,no,0,1,0,1,1,0,1,4
Muraenidae,Uropterygius macularius,Marbled Moray,no,0,1,0,1,1,0,1,4
Gobiidae,Varicus adamsi,Twilight Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus benthonis,Deepwater Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus bucca,Puffed-cheek Goby,no,0,1,0,0,1,1,1,4
Gobiidae,Varicus cephalocellatus,Ocellated Splitfin Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus decorum,Decorated Splitfin Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus lacerta,Godzilla Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus marilynae,Orangebelly Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus nigritus,Banded Splitfin Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus veliguttatus,Spotted-sail Goby,no,0,1,0,1,1,1,1,5
Gobiidae,Varicus vespa,Wasp Goby,no,0,1,0,1,1,1,1,5
Acropomatidae,Verilus atlanticus,Temperate Ocean Bass,no,0,1,0,1,1,1,1,5
Acropomatidae,Verilus pseudomicrolepis,Temperate Ocean Bass,no,0,1,0,1,1,1,1,5
Acropomatidae,Verilus sordidus,Temperate Ocean Bass,no,0,1,0,1,1,0,1,4
Batrachoididae,Vladichthys gloverensis,Glover's Reef Toadfish,no,0,1,0,1,1,1,1,5
Gobiidae,Vomerogobius flavus,Lemon Goby,no,0,1,0,1,1,1,1,5
Balistidae,Xanthichthys ringens,Sargassum Triggerfish,no,0,1,0,1,1,0,0,3
Uranoscopidae,Xenocephalus egregius,Freckled Stargazer,no,0,1,0,0,1,0,1,3
Grammicolepididae,Xenolepidichthys dalgleishi,Spotted Tinselfish,no,0,1,0,1,1,0,0,3
Congridae,Xenomystax congroides,Bristletooth Conger Eel,no,0,1,0,0,1,0,1,3
Labridae,Xyrichtys martinicensis,"Rosy Razorfish, Straight-tail Razorfish",yes,1,1,0,1,1,1,1,5
Labridae,Xyrichtys novacula,Pearly Razorfish,yes,1,1,0,1,1,0,1,4
Labridae,Xyrichtys splendens,Green Razorfish,yes,1,1,0,1,1,0,1,4
Ogcocephalidae,Zalieutes mcgintyi,Tricorn Batfish,no,0,1,0,0,1,1,0,3
Apogonidae,Zapogon evermanni,Oddscale Cardinalfish,no,0,1,1,1,1,1,1,6
Zeidae,Zenopsis conchifer,Silver John Dory,no,0,1,0,1,1,0,0,3
Belonidae,Ablennes hians,"Barred Needlefish, Flat Needlefish",no,0,1,0,0,0,0,0,0
Scombridae,Acanthocybium solandri,Wahoo,no,0,1,0,0,0,0,0,0
Engraulidae,Anchoa colonensis,Narrowstriped Anchovy,no,0,1,0,0,0,0,0,0
Engraulidae,Anchoviella perfasciata,Flat Anchovy,no,0,1,0,0,0,0,0,0
Scombridae,Auxis rochei,"Bullet Mackerel, Bullet Tuna",no,0,1,0,0,0,0,0,0
Scombridae,Auxis thazard,"Frigate Tuna, Frigate Mackerel",no,0,1,0,0,0,0,0,0
Bramidae,Brama brama,Atlantic Pomfret,no,0,1,0,0,0,0,0,0
Bramidae,Brama caribbea,Caribbean Pomfret,no,0,1,0,0,0,0,0,0
Bramidae,Brama dussumieri,"Lesser Bream, Lowfin Pomfret",no,0,1,0,0,0,0,0,0
Bregmacerotidae,Bregmaceros atlanticus,Antenna Codlet,no,0,1,0,0,0,0,0,0
Bregmacerotidae,Bregmaceros cantori,Striped Codlet,no,0,1,0,0,0,0,0,0
Bregmacerotidae,Bregmaceros houdei,Stellate Codlet,no,0,1,0,0,0,0,0,0
Exocoetidae,Cheilopogon cyanopterus,Marginated Flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Cheilopogon exsiliens,Bandwing Flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Cheilopogon furcatus,Spotfin Flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Cheilopogon heterurus,"Blotchwing Flyingfish, Mediterranean Flyingfish",no,0,1,0,0,0,0,0,0
Exocoetidae,Cheilopogon melanurus,Atlantic Flyingfish,no,0,1,0,0,0,0,0,0
Coryphaenidae,Coryphaena equiselis,Pompano Dolphinfish,no,0,1,0,0,0,0,0,0
Coryphaenidae,Coryphaena hippurus,Common Dolphinfish,no,0,1,0,0,0,0,0,0
Nomeidae,Cubiceps capensis,Cape Cigarfish,no,0,1,1,0,0,0,0,0
Nomeidae,Cubiceps gracilis,Longfin Cigarfish,no,0,1,0,0,0,0,0,0
Nomeidae,Cubiceps pauciradiatus,Bigeye Cigarfish,no,0,1,1,0,0,0,0,0
Exocoetidae,Cypselurus comatus,Clearwing Flyingfish,no,0,1,0,0,0,0,0,0
Carangidae,Decapterus macarellus,Mackerel Scad,no,0,1,0,0,0,0,0,0
Diodontidae,Diodon eydouxii,Pelagic Porcupinefish,no,0,1,0,0,0,0,0,0
Gempylidae,Diplospinus multistriatus,Striped Escolar,no,0,1,0,0,0,0,0,0
Carangidae,Elagatis bipinnulata,Rainbow Runner,no,0,1,0,0,0,0,0,0
Engraulidae,Engraulis eurystole,Silver Anchovy,no,0,1,0,0,0,0,0,0
Clupeidae,Etrumeus sadina,West Atlantic Round Herring,yes,1,1,0,0,0,0,0,0
Hemiramphidae,Euleptorhamphus velox,Flying Halfbeak,no,0,1,0,0,0,0,0,0
Scombridae,Euthynnus alletteratus,Little Tunny,no,0,1,0,0,0,0,0,0
Exocoetidae,Exocoetus obtusirostris,Oceanic Two-wing flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Exocoetus volitans,Tropical Two-wing Flyingfish,no,0,1,0,0,0,0,0,0
Gempylidae,Gempylus serpens,Common Snake Mackerel,no,0,1,0,0,0,0,0,0
Hemiramphidae,Hemiramphus bermudensis,Bermuda Halfbeak,no,0,1,0,0,0,0,0,0
Exocoetidae,Hirundichthys affinis,Fourwing Flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Hirundichthys speculiger,Mirrorwing Flyingfish,no,0,1,0,0,0,0,0,0
Exocoetidae,Hirundichthys volador,Atlantic Blackwing Flyingfish,no,0,1,0,0,0,0,0,0
Istiophoridae,Istiophorus platypterus,Sailfish,no,0,1,0,0,0,0,0,0
Istiophoridae,Kajikia albida,White Marlin,no,0,1,0,0,0,0,0,0
